Id,LotShape_code,LandSlope_code,ExterQual_code,ExterCond_code,BsmtQual_code,BsmtCond_code,BsmtExposure_code,BsmtFinType1_code,BsmtFinType2_code,HeatingQC_code,KitchenQual_code,Functional_code,FireplaceQu_code,GarageFinish_code,GarageQual_code,GarageCond_code,PavedDrive_code,PoolQC_code,Fence_code,SalePrice
1058,2,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,248000
1059,3,3,5,3,5.0,3.0,3.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,335000
1060,3,2,3,3,3.0,3.0,2.0,2.0,1.0,3,3,8,4.0,1.0,3.0,2.0,2,0.0,0.0,220000
1061,4,3,4,3,4.0,3.0,2.0,5.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,213500
1062,4,3,2,3,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,0.0,81000
1063,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,6,0.0,1.0,3.0,3.0,2,0.0,0.0,90000
1064,4,3,3,4,3.0,3.0,1.0,3.0,0.0,4,4,8,4.0,1.0,3.0,3.0,2,0.0,2.0,110500
1065,3,3,3,3,3.0,3.0,2.0,3.0,2.0,5,3,8,1.0,2.0,3.0,3.0,2,0.0,2.0,154000
1066,4,2,4,3,5.0,3.0,4.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,328000
1067,3,3,4,3,4.0,3.0,1.0,0.0,0.0,4,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,178000
1068,4,2,3,3,3.0,3.0,4.0,5.0,1.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,0.0,167900
1069,4,3,3,3,4.0,3.0,1.0,4.0,0.0,4,3,4,4.0,3.0,3.0,3.0,2,0.0,4.0,151400
1070,4,3,3,3,3.0,3.0,1.0,4.0,0.0,3,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,135000
1071,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,135000
1072,4,3,3,3,3.0,3.0,1.0,2.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,154000
1073,4,3,3,3,2.0,2.0,2.0,0.0,0.0,2,3,8,3.0,1.0,3.0,3.0,1,0.0,0.0,91500
1074,3,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,0.0,3.0,3.0,3.0,2,0.0,2.0,159500
1075,4,3,4,3,4.0,3.0,3.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,194000
1076,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,219500
1077,4,3,3,3,2.0,3.0,1.0,4.0,0.0,4,4,7,3.0,1.0,3.0,3.0,2,0.0,0.0,170000
1078,3,3,3,3,3.0,3.0,2.0,3.0,2.0,5,3,8,0.0,3.0,3.0,3.0,2,0.0,0.0,138800
1079,4,3,4,3,4.0,3.0,2.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,155900
1080,4,3,3,3,4.0,3.0,1.0,5.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,126000
1081,4,3,4,4,3.0,3.0,1.0,4.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,145000
1082,4,3,3,3,3.0,3.0,1.0,4.0,0.0,2,3,8,0.0,3.0,3.0,3.0,2,0.0,2.0,133000
1083,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,192000
1084,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,4.0,2.0,3.0,3.0,2,0.0,2.0,160000
1085,2,3,3,3,4.0,3.0,1.0,4.0,0.0,4,3,8,3.0,3.0,3.0,3.0,2,0.0,0.0,187500
1086,4,3,3,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,147000
1087,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,0.0,83500
1088,4,3,4,3,4.0,3.0,2.0,0.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,252000
1089,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,4,0.0,1.0,3.0,3.0,2,0.0,0.0,137500
1090,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,197000
1091,4,3,3,3,0.0,0.0,0.0,0.0,0.0,2,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,92900
1092,4,3,4,3,4.0,3.0,1.0,3.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,160000
1093,4,3,3,3,3.0,3.0,1.0,2.0,0.0,2,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,136500
1094,4,3,3,3,3.0,3.0,2.0,5.0,0.0,4,4,8,0.0,1.0,3.0,3.0,2,0.0,2.0,146000
1095,4,3,3,3,3.0,3.0,1.0,3.0,2.0,5,3,8,0.0,3.0,3.0,3.0,2,0.0,0.0,129000
1096,3,3,4,3,4.0,3.0,1.0,5.0,0.0,4,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,176432
1097,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,4,8,0.0,0.0,0.0,0.0,2,0.0,0.0,127000
1098,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,170000
1099,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,128000
1100,3,3,3,3,4.0,3.0,1.0,4.0,0.0,3,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,157000
1101,4,3,3,3,3.0,2.0,1.0,2.0,0.0,3,2,8,0.0,1.0,3.0,3.0,0,0.0,0.0,60000
1102,3,3,3,3,3.0,3.0,1.0,3.0,1.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,119500
1103,4,3,3,3,3.0,3.0,1.0,2.0,0.0,5,3,8,0.0,2.0,3.0,3.0,2,0.0,1.0,135000
1104,4,3,3,3,3.0,3.0,2.0,4.0,0.0,5,3,8,2.0,3.0,3.0,3.0,2,0.0,0.0,159500
1105,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,106000
1106,3,3,4,3,5.0,3.0,3.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,325000
1107,3,3,4,3,4.0,3.0,2.0,5.0,0.0,4,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,179900
1108,1,3,4,3,5.0,4.0,1.0,0.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,274725
1109,4,3,3,3,4.0,3.0,1.0,0.0,0.0,5,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,181000
1110,3,3,4,3,5.0,3.0,2.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,280000
1111,4,3,3,3,4.0,3.0,1.0,5.0,0.0,4,3,8,3.0,3.0,3.0,3.0,2,0.0,0.0,188000
1112,4,3,3,3,3.0,3.0,1.0,4.0,0.0,3,3,8,4.0,2.0,3.0,3.0,2,0.0,0.0,205000
1113,3,3,3,3,3.0,3.0,1.0,5.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,129900
1114,4,3,3,3,3.0,3.0,1.0,3.0,0.0,4,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,134500
1115,4,3,3,4,3.0,3.0,1.0,2.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,2.0,117000
1116,4,3,4,3,5.0,3.0,1.0,5.0,0.0,5,5,8,4.0,2.0,3.0,3.0,2,0.0,0.0,318000
1117,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,184100
1118,3,3,3,3,3.0,3.0,1.0,3.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,130000
1119,4,3,3,4,3.0,3.0,1.0,0.0,0.0,3,3,6,0.0,2.0,3.0,3.0,2,0.0,0.0,140000
1120,4,3,3,3,3.0,3.0,1.0,1.0,0.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,3.0,133700
1121,4,2,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,2.0,118400
1122,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,212900
1123,3,3,3,3,3.0,3.0,1.0,0.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,112000
1124,4,3,3,5,3.0,3.0,1.0,0.0,0.0,5,3,8,0.0,0.0,0.0,0.0,2,0.0,0.0,118000
1125,3,3,3,3,4.0,3.0,1.0,0.0,0.0,4,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,163900
1126,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,2,8,3.0,1.0,2.0,2.0,2,0.0,0.0,115000
1127,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,174000
1128,1,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,259000
1129,3,3,4,3,4.0,3.0,3.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,215000
1130,4,3,3,3,4.0,3.0,4.0,5.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,140000
1131,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,4,6,3.0,1.0,3.0,3.0,2,0.0,2.0,135000
1132,4,3,3,3,4.0,3.0,2.0,3.0,0.0,3,3,8,0.0,0.0,0.0,0.0,2,0.0,2.0,93500
1133,4,3,3,3,3.0,3.0,2.0,0.0,0.0,3,2,8,0.0,1.0,2.0,3.0,0,0.0,0.0,117500
1134,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,239500
1135,3,3,3,3,4.0,3.0,3.0,0.0,0.0,4,3,8,3.0,3.0,3.0,3.0,2,0.0,0.0,169000
1136,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,102000
1137,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,119000
1138,4,3,3,4,3.0,3.0,1.0,0.0,0.0,4,3,8,0.0,0.0,0.0,0.0,0,0.0,0.0,94000
1139,3,2,3,3,3.0,3.0,4.0,4.0,0.0,3,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,196000
1140,3,3,3,2,3.0,3.0,1.0,3.0,0.0,3,3,4,4.0,1.0,3.0,3.0,2,0.0,0.0,144000
1141,4,3,3,3,3.0,3.0,2.0,4.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,139000
1142,3,3,3,4,3.0,3.0,1.0,4.0,0.0,5,4,8,3.0,1.0,3.0,3.0,2,0.0,0.0,197500
1143,4,3,4,3,5.0,3.0,4.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,424870
1144,4,3,3,3,3.0,3.0,1.0,5.0,0.0,3,3,8,0.0,0.0,0.0,0.0,2,0.0,0.0,80000
1145,4,3,3,2,4.0,3.0,1.0,3.0,0.0,2,2,8,0.0,1.0,3.0,3.0,2,0.0,2.0,80000
1146,4,3,3,3,3.0,3.0,1.0,0.0,0.0,5,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,149000
1147,4,3,4,3,4.0,3.0,1.0,5.0,0.0,3,4,8,3.0,1.0,3.0,3.0,2,0.0,0.0,180000
1148,4,3,3,3,3.0,3.0,1.0,2.0,0.0,5,2,8,4.0,1.0,3.0,3.0,2,0.0,0.0,174500
1149,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,116900
1150,4,3,3,4,3.0,3.0,1.0,4.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,143000
1151,3,3,3,3,3.0,3.0,1.0,0.0,0.0,5,4,8,4.0,1.0,3.0,3.0,2,0.0,4.0,124000
1152,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,2,8,4.0,3.0,3.0,3.0,2,0.0,0.0,149900
1153,3,3,3,3,3.0,3.0,1.0,4.0,5.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,230000
1154,4,3,4,4,3.0,3.0,3.0,4.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,120500
1155,3,3,3,3,3.0,3.0,4.0,4.0,0.0,3,4,8,4.0,1.0,3.0,3.0,2,0.0,4.0,201800
1156,3,3,4,4,4.0,3.0,4.0,4.0,0.0,3,4,8,2.0,2.0,3.0,3.0,2,0.0,0.0,218000
1157,4,3,3,4,3.0,3.0,4.0,4.0,0.0,4,4,8,4.0,2.0,3.0,3.0,2,0.0,2.0,179900
1158,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,230000
1159,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,235128
1160,4,3,4,3,3.0,3.0,1.0,4.0,0.0,3,4,8,3.0,2.0,4.0,3.0,2,0.0,0.0,185000
1161,4,3,3,3,4.0,3.0,1.0,4.0,0.0,2,3,8,3.0,1.0,3.0,3.0,2,0.0,0.0,146000
1162,3,3,4,3,3.0,3.0,1.0,3.0,0.0,5,4,8,4.0,1.0,3.0,3.0,2,0.0,0.0,224000
1163,4,3,3,3,4.0,3.0,1.0,3.0,0.0,4,3,8,1.0,3.0,3.0,3.0,2,0.0,0.0,129000
1164,4,3,3,3,4.0,3.0,3.0,5.0,0.0,3,3,8,0.0,1.0,2.0,3.0,2,0.0,0.0,108959
1165,3,3,3,3,4.0,3.0,4.0,4.0,2.0,5,4,8,3.0,1.0,3.0,3.0,2,0.0,0.0,194000
1166,3,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,233170
1167,3,3,4,3,4.0,3.0,3.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,245350
1168,3,3,3,3,4.0,3.0,1.0,5.0,0.0,5,3,8,3.0,3.0,3.0,3.0,2,0.0,0.0,173000
1169,4,3,3,3,3.0,3.0,1.0,2.0,0.0,5,4,8,3.0,1.0,3.0,3.0,2,0.0,0.0,235000
1170,3,3,4,4,5.0,3.0,4.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,625000
1171,4,3,3,3,3.0,3.0,3.0,4.0,0.0,3,3,8,1.0,3.0,3.0,3.0,2,3.0,4.0,171000
1172,4,3,3,3,3.0,3.0,1.0,4.0,0.0,5,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,163000
1173,3,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,171900
1174,3,3,3,3,3.0,3.0,1.0,2.0,3.0,3,5,4,4.0,0.0,0.0,0.0,2,0.0,2.0,200500
1175,3,3,3,3,4.0,3.0,1.0,2.0,0.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,239000
1176,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,285000
1177,3,3,3,3,3.0,3.0,1.0,4.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,119500
1178,4,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,8,0.0,1.0,3.0,3.0,0,0.0,0.0,115000
1179,3,3,3,3,3.0,3.0,1.0,0.0,0.0,5,3,8,4.0,1.0,2.0,3.0,2,0.0,0.0,154900
1180,4,3,3,3,0.0,0.0,0.0,0.0,0.0,4,3,6,4.0,0.0,0.0,0.0,0,0.0,0.0,93000
1181,2,3,3,3,4.0,3.0,1.0,1.0,0.0,5,3,8,0.0,3.0,3.0,3.0,2,0.0,4.0,250000
1182,3,2,5,3,5.0,3.0,4.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,392500
1183,3,3,4,3,5.0,3.0,3.0,5.0,0.0,5,5,8,3.0,3.0,3.0,3.0,2,4.0,2.0,745000
1184,4,3,3,3,3.0,3.0,1.0,2.0,0.0,5,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,120000
1185,4,2,3,3,3.0,3.0,4.0,2.0,0.0,4,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,186700
1186,4,3,3,4,3.0,3.0,1.0,3.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,104900
1187,3,2,3,3,2.0,3.0,2.0,3.0,0.0,3,3,8,0.0,1.0,2.0,2.0,2,0.0,0.0,95000
1188,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,2.0,2.0,3.0,3.0,2,0.0,4.0,262000
1189,3,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,195000
1190,4,3,3,3,3.0,3.0,1.0,0.0,0.0,4,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,189000
1191,4,2,3,4,3.0,3.0,3.0,3.0,0.0,5,3,8,3.0,3.0,3.0,3.0,2,0.0,0.0,168000
1192,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,174000
1193,4,3,3,3,3.0,3.0,2.0,0.0,0.0,4,4,8,0.0,1.0,3.0,2.0,1,0.0,3.0,125000
1194,4,3,3,3,5.0,3.0,1.0,5.0,0.0,5,3,8,0.0,3.0,3.0,3.0,2,0.0,0.0,165000
1195,4,3,3,3,3.0,3.0,1.0,4.0,0.0,3,3,8,0.0,3.0,3.0,3.0,2,0.0,2.0,158000
1196,3,3,3,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,176000
1197,3,3,4,3,4.0,3.0,3.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,219210
1198,3,3,3,3,3.0,3.0,1.0,0.0,0.0,5,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,144000
1199,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,178000
1200,4,3,3,3,3.0,3.0,1.0,2.0,0.0,4,3,8,1.0,1.0,3.0,3.0,2,0.0,0.0,148000
1201,4,3,3,3,3.0,3.0,1.0,0.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,116050
1202,4,3,3,3,4.0,3.0,3.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,197900
1203,4,3,3,3,3.0,3.0,1.0,0.0,0.0,5,3,8,2.0,1.0,3.0,3.0,0,0.0,0.0,117000
1204,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,3.0,1.0,3.0,3.0,2,0.0,0.0,213000
1205,4,3,3,3,4.0,3.0,1.0,4.0,0.0,5,3,8,0.0,2.0,3.0,3.0,2,0.0,2.0,153500
1206,3,3,4,3,4.0,3.0,2.0,4.0,3.0,4,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,271900
1207,4,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,107000
1208,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,200000
1209,4,3,3,4,3.0,3.0,1.0,2.0,3.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,140000
1210,3,3,4,3,5.0,3.0,2.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,290000
1211,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,4.0,189000
1212,3,2,4,3,4.0,3.0,3.0,5.0,0.0,4,3,8,0.0,2.0,3.0,3.0,2,0.0,0.0,164000
1213,4,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,8,0.0,1.0,3.0,3.0,0,0.0,0.0,113000
1214,3,3,3,4,3.0,4.0,3.0,5.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,145000
1215,3,3,3,3,3.0,3.0,3.0,3.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,134500
1216,3,3,3,3,3.0,3.0,1.0,2.0,1.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,2.0,125000
1217,4,3,3,3,0.0,0.0,0.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,112000
1218,4,3,4,3,4.0,3.0,2.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,229456
1219,4,3,3,3,0.0,0.0,0.0,0.0,0.0,4,3,8,0.0,0.0,0.0,0.0,0,0.0,0.0,80500
1220,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,0.0,0.0,0.0,0,0.0,0.0,91500
1221,3,3,3,3,3.0,3.0,1.0,2.0,1.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,115000
1222,4,3,3,3,3.0,3.0,1.0,3.0,1.0,5,3,8,3.0,1.0,3.0,3.0,2,0.0,0.0,134000
1223,4,3,3,3,3.0,3.0,2.0,2.0,0.0,5,3,8,4.0,1.0,3.0,3.0,2,0.0,3.0,143000
1224,4,3,3,3,3.0,2.0,1.0,1.0,0.0,3,3,5,0.0,1.0,3.0,3.0,2,0.0,2.0,137900
1225,3,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,184000
1226,4,3,3,4,3.0,3.0,3.0,5.0,0.0,5,3,8,0.0,2.0,3.0,3.0,2,0.0,1.0,145000
1227,3,3,4,3,4.0,3.0,2.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,214000
1228,4,3,3,3,3.0,3.0,1.0,4.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,147000
1229,4,3,5,3,5.0,3.0,1.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,367294
1230,4,3,3,3,3.0,3.0,1.0,4.0,0.0,4,3,4,0.0,1.0,3.0,3.0,2,0.0,3.0,127000
1231,3,3,3,3,4.0,3.0,1.0,5.0,2.0,5,3,8,3.0,2.0,3.0,3.0,0,0.0,0.0,190000
1232,4,3,3,3,3.0,3.0,3.0,4.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,3.0,132500
1233,4,3,3,3,0.0,0.0,0.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,101800
1234,3,3,3,3,3.0,3.0,1.0,2.0,0.0,2,3,8,0.0,2.0,3.0,3.0,2,0.0,2.0,142000
1235,4,3,3,3,3.0,3.0,3.0,0.0,0.0,3,3,8,0.0,0.0,0.0,0.0,0,0.0,0.0,130000
1236,4,3,3,3,4.0,3.0,2.0,0.0,0.0,4,3,8,0.0,1.0,2.0,2.0,0,0.0,0.0,138887
1237,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,175500
1238,2,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,195000
1239,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,142500
1240,3,3,4,3,4.0,3.0,3.0,5.0,0.0,5,5,8,4.0,2.0,3.0,3.0,2,0.0,0.0,265900
1241,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,224900
1242,4,3,4,3,4.0,3.0,3.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,248328
1243,4,3,3,3,4.0,3.0,4.0,5.0,1.0,3,4,8,3.0,2.0,3.0,3.0,2,0.0,2.0,170000
1244,4,3,5,3,5.0,4.0,4.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,465000
1245,3,2,3,3,4.0,3.0,1.0,0.0,0.0,2,4,8,4.0,1.0,3.0,3.0,2,0.0,0.0,230000
1246,4,3,3,3,4.0,3.0,1.0,0.0,0.0,5,3,8,3.0,3.0,3.0,3.0,2,0.0,0.0,178000
1247,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,186500
1248,3,3,3,3,3.0,3.0,3.0,5.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,169900
1249,4,3,3,3,4.0,3.0,1.0,2.0,0.0,2,3,8,4.0,1.0,2.0,2.0,1,0.0,0.0,129500
1250,4,3,3,3,3.0,3.0,1.0,3.0,2.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,119000
1251,4,3,4,3,3.0,3.0,1.0,4.0,0.0,5,5,8,3.0,3.0,3.0,3.0,2,0.0,0.0,244000
1252,3,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,171750
1253,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,3.0,130000
1254,3,3,4,3,3.0,3.0,4.0,1.0,4.0,3,4,8,4.0,2.0,3.0,3.0,2,0.0,2.0,294000
1255,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,165400
1256,4,3,3,3,3.0,2.0,1.0,1.0,0.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,127500
1257,3,3,4,3,4.0,3.0,4.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,301500
1258,4,3,3,3,2.0,3.0,1.0,0.0,0.0,5,3,8,0.0,0.0,0.0,0.0,2,0.0,0.0,99900
1259,3,3,4,3,4.0,3.0,4.0,5.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,190000
1260,4,3,3,3,4.0,3.0,1.0,4.0,1.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,151000
1261,1,3,3,3,4.0,3.0,1.0,0.0,0.0,5,3,8,3.0,3.0,3.0,3.0,2,0.0,0.0,181000
1262,4,3,3,3,3.0,3.0,1.0,2.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,128900
1263,4,3,3,3,3.0,3.0,3.0,0.0,0.0,5,3,6,3.0,1.0,3.0,3.0,2,0.0,0.0,161500
1264,4,3,3,3,3.0,3.0,1.0,0.0,0.0,5,3,8,4.0,1.0,3.0,3.0,0,0.0,4.0,180500
1265,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,181000
1266,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,183900
